Stage Name,Event Name,Rank,Count,Time,Num Messages,Message Length,Num Reductions,FLOP,dof0,dof1,dof2,dof3,dof4,dof5,dof6,dof7,e0,e1,e2,e3,e4,e5,e6,e7,1
Main Stage,PCGAMG Opt l06,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l07,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l07,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l07,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l08,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l08,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l08,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l09,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l09,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l09,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l10,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l10,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l10,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l11,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l11,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l11,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l12,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l12,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l12,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l13,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l13,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l13,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l14,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l14,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l14,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCTopo,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCLKSP,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCLWor,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCorr,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCASet,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCAApp,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCSet,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCKSP,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCAdap,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCScal,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCSchr,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCDirS,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCNeuS,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCoaS,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCTopo l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCLKSP l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCLWor l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCorr l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCASet l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCAApp l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCSet l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCKSP l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCAdap l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCScal l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCSchr l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCDirS l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCNeuS l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCoaS l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCTopo l02,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCLKSP l02,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCLWor l02,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCCorr l02,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCASet l02,0,0,0.,0.,0.,0.,0.
Main Stage,PCBDDCAApp l02,0,0,0.,0.,0.,0.,0.
